"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.14594,137.98612","BR0-202151-00093",,,,"四ツ柱橋","(ﾖﾂﾊｼﾗﾊﾞｼ)","市道（２級）原村内田原線","市町村道","1986",,"1986","橋","6.2","1","4.0","④ＰＣ橋_プレテン床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.14594","137.98612","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ",,"原村内田原線_四ツ柱橋.xlsx","A2橋台にうきが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10093,137.98597","BR0-202151-00094",,,,"柿沢橋","(ｶｷｻﾞﾜﾊﾞｼ)","市道旧国道柿沢金井線","市町村道","1975",,"1975","橋","6.4","1","13.4","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.10093","137.98597","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅰ","旧国道柿沢金井線_柿沢橋.xlsx","市道旧国道柿沢金井線_柿沢橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.98567,137.83740","BR0-202151-00095",,,,"モチ沢橋","(ﾓﾁｻﾜﾊﾞｼ)","市道（２級）平沢宮下線","市町村道","1972",,"1972","橋","6.1","1","6.6","③ＲＣ橋_ＲＣ桁橋（その他）","RC橋","桁橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.98567","137.83740","無し","上下線","指定無し","×",,"無し","有","一般道",,"上水道",,"2020","202103","Ⅲ",,"平沢宮下線_モチ沢橋.xlsx","主桁にひびわれが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.97682,137.81910","BR0-202151-00096",,,,"２号橋","(2ｺﾞｳｷｮｳ)","市道橋戸線","市町村道","1975",,"1975","橋","6.0","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.97682","137.81910","無し","上下線","指定無し","×",,"無し","無","一般道",,"上水道",,"2023","202312","Ⅱ","市道橋戸線_2号橋.xlsx","市道橋戸線_2号橋.xlsx","橋台の打継目に剥離箇所がある。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.87795,137.83173","BR0-202151-00097",,,,"ヌルデ（上）橋","(ﾇﾙﾃﾞｻﾜｳｴﾊｼ)","市道ヌルデ線","市町村道","2019",,"2019","橋","10.0","1","4.0","①鋼橋(ボルト又は鋼溶継手)_鋼桁橋（その他）","鋼橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","35.87795","137.83173","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2021","202105","Ⅰ","ヌルデ線_ヌルデ(上)橋.xlsx","ヌルデ線_ヌルデ(上)橋.xlsx","損傷はみられない",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16329,137.94834","BR0-202151-00098",,,,"四ヶ堰吉田四の橋","(ｼｶｾｷﾖｼﾀﾞﾖﾝﾉﾊｼ)","市道堰西吉田原団地線","市町村道","1982",,"1982","橋","5.0","1","6.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.16329","137.94834","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅰ","堰西吉田原団地線_四ヶ堰吉田四の橋.xlsx","市道堰西吉田原団地線_四ヶ堰吉田四の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.14600,137.93497","BR0-202151-00099",,,,"四ヶ堰堅石二の橋","(ｼｶｾｷｶﾀｲｼﾆﾉﾊｼ)","市道堅石橋今井線","市町村道","1982",,"1982","橋","5.0","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.14600","137.93497","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202412","Ⅰ","堅石橋今村線_四ヶ堰堅石二の橋.xlsx","市道堅石橋今井線_四ヶ堰堅石二の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12185,137.96789","BR0-202151-00100",,,,"鋳物師川二の橋","(ｲﾓｼﾞｶﾞﾜﾆﾉﾊｼ)","市道（１級）中挾高出線","市町村道","1985",,"1985","橋","5.2","1","5.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12185","137.96789","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","中挟高出線_鋳物師川二の橋.xlsx","市道（1級）中挾高出線_鋳物師川二の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(下部構造)
橋台から若干の漏水が生じているが、現時点で耐荷性能への影響は少ないと考えられる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.14996,138.00525","BR0-202151-00101",,,,"塩沢川二の橋","(ｼｵｻﾞﾜｶﾞﾜﾆﾉﾊｼ)","市道（２級）片丘山麓線","市町村道","1970",,"1970","橋","5.0","1","3.7","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.14996","138.00525","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202010","Ⅲ",,"片丘山麓線_塩沢川二の橋.xlsx","橋台下部の洗掘が進行すると橋梁の機能に支障が生じる恐れがあるため、早期措置の必要がある。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.06890,137.90155","BR0-202151-00102",,,,"下洞橋","(ｼﾓﾎﾗﾊﾞｼ)","市道本山堤権現線","市町村道","1975",,"1975","橋","5.5","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.06890","137.90155","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202006","Ⅱ",,"本山堤権現線_下洞橋.xlsx","橋面にひびわれが多くみられるが、交通量の少ない路線のため、経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.04918,137.96589","BR0-202151-00103",,,,"唐沢川一の橋","(ｶﾗｻﾜｲﾁﾉﾊｼ)","市道上ノ原縦１号線","市町村道","1965",,"1965","橋","5.2","1","2.1","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.04918","137.96589","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202103","Ⅱ",,"上ノ原縦1号線_唐沢川一の橋.xlsx","主桁に鉄筋露出・劣化、舗装に路面の凹凸が生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.07002,137.99764","BR0-202151-00104",,,,"小野川二の橋","(ｵﾉｶﾞﾜﾆﾉﾊｼ)","市道諏訪洞線","市町村道","1980","1971～1980年",,"橋","5.5","1","4.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.07002","137.99764","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202006","Ⅱ",,"諏訪洞線_小野川二の橋.xlsx","損傷はみられるが、橋への影響は少ないと思われるため、経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.14541,138.02606","BR0-202151-00105",,,,"雲龍橋","(ｳﾝﾘｭｳﾊﾞｼ)","市道（１級）高ボッチ線","市町村道","1960",,"1960","橋","5.0","1","3.6","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.14541","138.02606","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2022","202303","Ⅱ","市道高ボッチ線_雲竜橋.xlsx","市道（１級）高ボッチ線_雲龍橋.xlsx","漏水跡、断面欠損がみられる。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.11783,137.97147","BR0-202151-00106",,,,"鋳物師川九の橋","(ｲﾓｼﾞｶﾞﾜｷｭｳﾉﾊｼ)","市道桟敷竜神線","市町村道","1985",,"1985","橋","5.0","1","4.1","③ＲＣ橋_ラーメン橋","RC橋","ラーメン橋","その他（橋台）","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11783","137.97147","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","桟敷竜神線_鋳物師川九の橋.xlsx","市道桟敷竜神線_鋳物師川九の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(下部構造)
一部ひび割れが見られるが、直ちに構造上影響が出るものではないため経過を観察する。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16646,137.95027","BR0-202151-00107",,,,"四ヶ堰吉田二の橋","(ｼｶｾｷﾖｼﾀﾞﾆﾉﾊｼ)","市道八幡原児童公園通南線","市町村道","1978",,"1978","橋","5.0","1","8.6","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.16646","137.95027","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","八幡原児童公園通南線_四ヶ堰吉田二の橋.xlsx","市道八幡原児童公園通南線_四ヶ堰吉田二の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(上部構造)
一部舗装のひび割れが生じているが、直ちに道路利用者の安全が損なわれるものではない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.14449,137.93409","BR0-202151-00108",,,,"四ヶ堰堅石三の橋","(ｼｶﾞｾｷｶﾀｲｼｻﾝﾉﾊｼ)","市道衛星センター今村線","市町村道","1982",,"1982","橋","6.0","1","4.8","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","その他",,"市区町村","塩尻市","塩尻市","長野県","塩尻市","36.14449","137.93409","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2023","202308","Ⅱ","市道衛生センター今村線_四ヶ堰堅石三の橋.xlsx","市道衛生センター今村線_四ヶ堰堅石三の橋.xlsx","頂版にひびわれ･豆板･漏水、橋台に遊離石灰、舗装にひびわれが生じている。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","斜橋・曲線橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13640,137.97489","BR0-202151-00109",,,,"権現沢川片丘三の橋","(ｺﾞﾝｹﾞﾝｻﾜｶﾞﾜｶﾀｵｶｻﾝﾉﾊｼ)","市道立小路線","市町村道","1981",,"1981","橋","4.0","1","6.1","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13640","137.97489","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2024","202411","Ⅱ","立小路線_権現沢川片丘三の橋.xlsx","市道立小路線_権現沢川片丘三の橋.xlsx","(橋全体)
構造単位での耐荷性能は低下しておらず、異常等見られないことから次回点検までに何らかの変状が生じる可能性は低いと思われる。
(下部構造)
一部ひび割れが見られるが直ちに道路利用者の安全が損なわれるものではない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.13756,137.96953","BR0-202151-00110",,,,"権現沢川片丘二の橋","(ｺﾞﾝｹﾞﾝｻﾜｶﾞﾜｶﾀｵｶﾆﾉﾊｼ)","市道千本原君石東線","市町村道","1981",,"1981","橋","3.0","1","4.2","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.13756","137.96953","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2022","202303","Ⅰ","千本原君石東線_権現沢川片丘二の橋.xlsx","市道千本原君石東線_権現沢川片丘二の橋.xlsx","損傷がなく健全である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.11764,137.97233","BR0-202151-00111",,,,"鋳物師川八の橋","(ｲﾓｼﾞｶﾞﾜﾊﾁﾉﾊｼ)","市道（１級）五千石街道線","市町村道","1985",,"1985","橋","3.0","1","8.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.11764","137.97233","無し","上下線","指定無し","×",,"無し","有","一般道",,,,"2020","202012","Ⅱ","市道五千石街道線_鋳物師川八の橋.xlsx","五千石街道線_鋳物師川八の橋.xlsx","主桁側面に遊離石灰が生じている",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.12811,137.92474","BR0-202151-00112",,,,"岩垂大橋北跨道橋","(ｲﾜﾀﾞﾚｵｵﾊｼｷﾀｺﾄﾞｳｷｮｳ)","市道アルプスグリーン街道線","市町村道","1997",,"1997","高架橋","4.5","1","8.8","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","その他","○","市区町村","塩尻市","塩尻市","長野県","塩尻市","36.12811","137.92474","無し","上下線","指定無し","指定無し","市区町村","無し","有","一般道",,,,"2023","202403","Ⅱ","市道アルプスグリーン街道線_岩垂大橋北跨道橋.xlsx","市道アルプスグリーン街道線_岩垂大橋北跨道橋.xlsx","打ち継ぎ目から漏水がみられる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ｂ種の橋",,,,,,"1",,,,,"不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","不要","竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
