"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.23253,137.93488","BR0-202029-00133",,,,"渡場橋（１４０５２）","(ﾜﾀｼﾊﾞﾊﾞｼ)","市道８００６号線","市町村道","1983",,"1983","橋","5.1","1","9.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","その他",,"市区町村","松本市","松本市","長野県","松本市","36.23253","137.93488","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202012","Ⅱ",,"市道8006号線_渡場橋.xlsx","床版が劣化し、鉄筋が露出している。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.23095,137.93538","BR0-202029-00134",,,,"無名橋（１４０５３）","(ﾑﾒｲﾊﾞｼ(14053)","市道８００６号線","市町村道","1983",,,"橋","2.9","1","9.6","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.23095","137.93538","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅱ",,"市道8006号線_無名橋(14053).xlsx","床版、下部工及び舗装に、経年による劣化に伴う損傷が見られる。また、支承部に遊間からの漏水が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.22232,137.92988","BR0-202029-00136",,,,"無名橋（１４０５８）","(ﾑﾒｲﾊﾞｼ(14058)","市道７０２３号線","市町村道","不明","1961～1970年",,"橋","2.3","1","5.7","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.22232","137.92988","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202412","Ⅲ","市道7023号線_無名橋14058.xlsx","市道7023号線_無名橋(14058).xlsx","【上部構造】
　形式はRC床版である。
　主桁下面は、広い範囲で鉄筋露出とコンクリートのうきや剥離が見られる。露出した鉄筋は、腐食によって断面が減少し、消失している箇所も見られる。手の届く範囲での確認になるが、床版厚230mmに対し、60mm程度のコンクリートの剥離を確認した。また、前回点検からの損傷の進行も見られる。
　橋面側において、伸縮継手部に、最大75mmの段差が見られる。通行車両及び歩行者などに影響を及ぼす可能性があるため、擦り付け舗装の打ち替えが望ましい。
　主桁下面の鉄筋露出は、鉄筋のかぶり不足に起因していると推察され、範囲が広くまた部材断面の減少が明瞭であるため、活荷重が与える影響は無視できないものと判断されるため、技術的評価は「B」とした。
【下部構造】
　石積みの上にコンクリートの土台を乗せた構造と、コンクリート単体の構造が混在した橋台である。
　上下流両端部付近において、石積みの上のコンクリートに欠損が見られる。局所的ではあるが、一部は流出したか元から施工されていなかったのか空洞になっている箇所も見られる。また、骨材が露出する表面劣化が見られる。石積み構造は、想定以上の地震により変状が生じる可能性があるため、想定される事象に対する技術的な評価は「B」とした。また、橋台の空洞は、想定外の豪雨・出水により背面土砂の吸出しが想定されるため、技術的評価を「B｝とした。なお、特定事象は、「洗掘」について「有」とした。
【上下部接合部】
　支承部に現状異常は見られない。現時点では想定される事象への影響はないと判断される。
【総合評価】
　上部構造は鉄筋のかぶり不足に起因した鉄筋露出が広範囲に見られ、コンクリート厚の減少や鉄筋の減肉している床版への活荷重の影響は無視できないものと判断し、上部構造としての技術的評価を「B」とし、また、全体としての評価も「B」とした。
　下部構造において石積みが使用されていることまた、空洞があることから、想定される事象「地震」及び「豪雨・出水」に対する技術的な評価を「B」とした。各々、想定以上の事象が起こった際には、何らかの変状が生じる可能性があるため、橋としての技術的な評価も各々「B」とした。
　橋梁の健全性の評価については、上下部工共に損傷の状況が非常に悪く、また、前回点検からの損傷の進行が見られることから橋梁の健全性区分は「Ⅲ」判定とした。損傷は、橋梁の機能に支障が生じる可能性があるため、早期に措置を講ずる必要があると判断される。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H27年度実施済",,,,,,,,,,,,,
"36.24424,137.94851","BR0-202029-00137",,,,"中田橋（１４０７０）","(ﾅｶﾀﾊﾞｼ)","市道８５６１号線","市町村道","1979",,"1979","橋","7.6","1","7.1","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","その他",,"市区町村","松本市","松本市","長野県","松本市","36.24424","137.94851","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2024","202410","Ⅱ","市道 8561号線_中田橋.xlsx","市道 8561号線_中田橋.xlsx","（１）部材毎の評価
　・主   桁：Ⅰ
　・横   桁： -
　・床   版： -
　・下部工：Ⅰ
　・支   承：Ⅰ
　・その他：Ⅱ （地覆：遊離石灰→乾燥収縮）

（２）損傷等の状況
　・地覆に遊離石灰が生じている。

（３）技術的な評価結果からの特筆すべき事項
　・支承がタイプＡであり、地震時には破損する恐れがある。
　・桁掛かり長が不足している。（必要桁かかり長≒0.74m＞現桁かかり0.48m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.24221,137.94832","BR0-202029-00138",,,,"無名橋（１４０７１）","(ﾑﾒｲﾊﾞｼ(14071)","市道８５０６号線","市町村道","不明","1981～1990年",,"橋","3.3","1","5.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.24221","137.94832","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2022","202211","Ⅱ","市道8506号線_無名橋(14071).xlsx","市道8501号線_無名橋(14071).xlsx","頂版に遊離石灰析出を伴うひびわれと、側壁に表面劣化、舗装にひびわれと防護柵に変形が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.24193,137.94898","BR0-202029-00139",,,,"無名橋（１４０７２）","(ﾑﾒｲﾊﾞｼ(14072))","市道８００１号線","市町村道","1970",,"1970","橋","5.4","1","4.0","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.24193","137.94898","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2020","202012","Ⅰ",,"市道8001号線_無名橋（14072）.xlsx","健全である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.24142,137.94731","BR0-202029-00140",,,,"無名橋（１４０７４）","(ﾑﾒｲﾊﾞｼ(14074)","市道８０７１号線","市町村道","不明","1961～1970年",,"橋","3.6","1","6.4","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.24142","137.94731","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2022","202211","Ⅱ","市道8071号線_無名橋(14074).xlsx","市道8071号線_無名橋(14074).xlsx","頂版及び側壁に表面劣化、目地部に漏水及び遊離石灰析出が見られる。また、橋面舗装にひびわれが見られる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.24062,137.94907","BR0-202029-00141",,,,"川向橋（１４０７６）","(ｶﾜﾑｶｲﾊﾞｼ)","市道８６１０号線","市町村道","1982",,,"橋","3.0","1","4.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.24062","137.94907","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202410","Ⅰ","市道8610号線_川向橋.xlsx","市道8610号線_川向橋.xlsx","【上部構造】
　プレキャストボックスカルバート頂版目地部からの漏水がみられた、また橋面舗装にボックスカルバート目地部の位置に最大W=4.0mm程度のひびわれがみられたが損傷はいずれも軽微である。
【下部構造】
　健全である。
【上下部接続部】
ハンチ上下端にW=0.2～0.3mm程度のひびわれが確認された。ひびわれは製造時の沈下ひびわれ及び乾燥収縮によるものと推測される。損傷はいずれも軽微である。
【総合評価】
　橋梁全体としての機能に支障は生じておらず、健全を保持している。前回点検から主構造については劣化の進行はみられず、損傷はいずれも軽微であることから、橋梁の健全性区分は「Ⅰ」判定とした。橋面の舗装ひびわれについては判定区分としては「Ⅰ」判定であるが、ひびわれが増加傾向にあるので、今後も定期点検による経過観察を行い、劣化の進行状況を把握することが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度実施済",,,,,,,,,,,,,
"36.23874,137.95025","BR0-202029-00142",,,,"観音橋（１４０７７）","(ｶﾝﾉﾝﾊﾞｼ)","市道８６０２号線","市町村道","不明","1981～1990年",,"橋","3.0","1","4.1","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.23874","137.95025","無し","上下線","指定無し","×",,"無し","有","一般道",,"その他",,"2024","202410","Ⅱ","市道8602号線_観音橋.xlsx","市道8602号線_観音橋.xlsx","【上部構造】
　RC場所打ちボックスカルバート頂版に橋軸方向のひびわれ（W=0.4mm）が局部的に確認された。ひびわれは前回点検時にも確認されており、劣化の進行はみられず、施工時の温度ひびわれまたは乾燥収縮によるものと推測される。
　また、橋面A1及びA2側において背面段差最大H=40mmが確認された。通行車両及び歩行者、自転車に影響を及ぼす可能性があるため、すりつけ舗装の打ち替えが望ましい。
【下部構造】
　側壁にW=0.2mm程度のひびわれが確認されたが、損傷は局部的かつ軽微である。
【上下部接続部】
　ハンチ部にW=0.1mm程度のひびわれが確認されたが、損傷は局部的かつ軽微である。
【総合評価】
　橋梁全体としての機能に支障は生じておらず、健全を保持しているが、頂版に幅の大きいひびわれが局部的にみられることから、橋梁の健全性区分は「Ⅱ」判定とした。今後も定期点検による経過観察を行い、劣化の進行状況を把握することが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度実施済",,,,,,,,,,,,,
"36.23565,137.95239","BR0-202029-00143",,,,"無名橋（１４０７８）","(ﾑﾒｲﾊﾞｼ(14078)","市道８６１４号線","市町村道","不明","1981～1990年",,"橋","3.0","1","3.5","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.23565","137.95239","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2022","202211","Ⅱ","市道8614号線_無名橋(14078).xlsx","市道8614号線_無名橋(14078).xlsx","頂版に遊離石灰析出を伴うひびわれが見られる。また、橋面舗装に胸壁背面との大きな段差が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.23294,137.95229","BR0-202029-00144",,,,"無名橋（１４０８１）","(ﾑﾒｲﾊﾞｼ(14081)","市道８００１号線","市町村道","不明","1981～1990年",,"橋","3.0","1","6.8","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","松本市","松本市","長野県","松本市","36.23294","137.95229","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2023","202311","Ⅱ","市道8001号線_無名橋(14081).xlsx","市道8001号線_無名橋(14081).xlsx","上部構造床版部に目地からの漏水、及び剥離を確認。構造物の機能には支障を生じていないが、予防保全の観点から措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.23098,137.95354","BR0-202029-00145",,,,"無名橋（１４０８２）","(ﾑﾒｲﾊﾞｼ(14082)","市道５５２２号線","市町村道","不明","1971～1980年",,"橋","4.3","1","5.2","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.23098","137.95354","無し","上下線","指定無し","×",,"無し","有","一般道",,"水道",,"2022","202211","Ⅱ","市道5522号線_無名橋(14082).xlsx","市道5522号線_無名橋(14082).xlsx",,"○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.22932,137.95379","BR0-202029-00146",,,,"渚西橋（１４０８３）","(ﾅｷﾞｻﾆｼﾊﾞｼ)","市道５５２３号線","市町村道","1968",,"1968","橋","7.5","1","4.0","④ＰＣ橋_ＰＣ桁橋（その他）","PC橋","桁橋","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.22932","137.95379","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2024","202501","Ⅰ","市道 5523号線_渚西橋.xlsx","市道5523号線_渚西橋（14083）.xlsx","【上部構造】
・間詰床板より遊離石灰及び地覆側面に遊離石灰及びうきが生じている。また、親柱に凍害による剥離・鉄筋露出が生じている状態。局部的であるため、経過観察とする。
【下部構造】
・損傷は見受けられず、健全である。
【上下部接続部】
・損傷は見受けられず、健全である。
【伸縮装置】
・損傷は見受けられず、健全である。
【総合評価】
・主部材の損傷は局部的であり、次回点検まで著しく変状が進行する可能性は低いため、健全性の診断は「Ⅰ」とする。
しかし、防護柵の支柱モルタルが欠損しているため、車両衝突時に何らかの変状が生じる可能性がある。また、導水パイプが抜け落ちているが構造への影響は無いと考える。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化が想定されるエリア内の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.24512,138.00722","BR0-202029-00147",,,,"無名橋（１４０８５）","(ﾑﾒｲﾊﾞｼ(14085)","市道２７０２号線","市町村道","不明","1961～1970年",,"橋","2.8","1","4.4","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.24512","138.00722","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202201","Ⅱ",,"市道2702号線_無名橋(14085).xlsx","床版に遊離石灰や剥離鉄筋露出が見られるほか、下部工にも遊離石灰が見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.22326,137.95151","BR0-202029-00148",,,,"無名橋（１４０８６）","(ﾑﾒｲﾊﾞｼ(14086)","市道５５６０号線","市町村道","1996",,,"橋","3.0","1","4.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","●","市区町村","松本市","松本市","長野県","松本市","36.22326","137.95151","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2024","202411","Ⅰ","市道5560号線_無名橋14086.xlsx","市道5560号線_無名橋(14086).xlsx","【上部構造】
　RCプレキャストボックスカルバートの溝橋である。
　頂版に目立った損傷は見られない。現時点では想定される事象への影響はないと判断される。
【下部構造】
　側壁は、水路箱抜き部に局所的な鉄筋露出が見られる。底版に目立った損傷は見られない。現時点では想定される事象への影響はないと判断される。
【上下部接合部】
　ハンチ部に異状は見られない。現時点では想定される事象への影響はないと判断される。
【総合評価】
　今後、舗装のひび割れからの漏水による他部材への影響が懸念されるが、前回点検から大きな損傷の進行が見られないことやI相当のひび割れのため、橋梁の健全性の診断は「I」と判定した。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H8道示（復旧仕様含む）","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H26年度実施済",,,,,,,,,,,,,
"36.22271,137.95135","BR0-202029-00149",,,,"無名橋（１４０８７）","(ﾑﾒｲﾊﾞｼ(14087)","市道５３１６号線","市町村道","不明","1961～1970年",,"橋","4.5","1","4.7","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","松本市","松本市","長野県","松本市","36.22271","137.95135","無し","上下線","指定無し","×",,"無し","有","一般道",,"無し",,"2021","202112","Ⅱ",,"市道5316号線_無名橋(14087).xlsx","床版及び下部工に、コンクリートの表面劣化が見られる。また舗装にひび割れが見られるため、予防保全対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ａ種の橋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.22290,137.95377","BR0-202029-00150",,,,"両島橋（１４０８８）","(ﾘﾖｳｼﾞﾏﾊﾞｼ)","市道５００７号線","市町村道","1962",,"1962","橋","8.0","1","6.2","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","その他",,"市区町村","松本市","松本市","長野県","松本市","36.22290","137.95377","無し","上下線","指定無し","×",,"無し","有","一般道","該当しない","無し",,"2024","202407","Ⅱ","市道 5007号線_両島橋.xlsx","市道 5007号線_両島橋.xlsx","（１）部材毎の評価
　・主   桁：Ⅰ
　・横   桁：Ⅰ
　・床   版：Ⅱ （鉄筋露出→かぶり不足）
　・下部工：Ⅰ
　・支   承：Ⅰ
　・その他：Ⅱ （排水装置：土砂詰まり）

（２）損傷等の状況
　・床版に鉄筋露出、排水装置に土砂詰まりが生じている。

（３）技術的な評価結果からの特筆すべき事項
　・支承がタイプＡであり、地震時には破損する恐れがある。
　・桁掛かり長が不足している。（必要桁かかり長≒0.74m＞現桁かかり0.39m）","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,,,,"液状化が想定されるエリア内の橋梁","個別判定",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
