"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"35.62750,137.92222","BR0-200000-00879",,,,"前沢橋","(ﾏｴｻﾞﾜﾊｼ)","国道153号","一般国道（指定区間外）","1966",,,"橋","24.2","1","13.0","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（合成）","鋼橋","桁橋(I桁(合成))","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.62750","137.92222","無し","上下線","一次","×",,"無し","有","一般道",,"上水道管",,"2020","202004","Ⅱ",,"153 153号_1005 前沢橋.xlsx","防護柵は補修済。また、横桁の腐食は端部に発生している。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,,"済み",,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下","直橋","未実施",,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.62972,137.92583","BR0-200000-00880",,,,"中村橋","(ﾅｶﾑﾗﾊｼ)","国道153号","一般国道（指定区間外）","1966",,,"橋","4.0","1","13.0","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","都道府県","長野県","伊那建設事務所","長野県","中川村","35.62972","137.92583","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2024","202502","Ⅱ","153 153号_1051 中村橋.xlsx","153 153号_1051中村橋.xlsx","（適宜、所見を記入）
◆頂版にひびわれ、鉄筋露出が見られた。鉄筋露出はかぶり不足が原因と思われる。前回点検に記録はない。
目地材の劣化も見られ、目地材からの漏水原因となっている。止水対策することが望ましい。
◆側壁にひびわれが見られた。前回点検から進行は見られない。前回点検の記録にないひびわれもある。経過観察が必要である。
◆脱落した目地材の叩き落しを実施した。また、目地周辺の漏水により、剥離が進行すると第三者被害の可能性がある。
◆拡幅部の段差については、前回点検時より進行は見られないため、引き続き経過観察とする。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.62972,137.92639","BR0-200000-00881",,,,"矢村沢橋","(ﾔﾑﾗｻﾞﾜﾊｼ)","国道153号","一般国道（指定区間外）","1966",,,,"5.1","1","14.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.62972","137.92639","無し","上下線","一次","×",,"無し","有","一般道",,,,"2022","202204","Ⅱ",,"153 153号_1006 矢村沢橋.xlsx","目地部からの漏水があるため、予防保全の観点から伸縮装置の設置が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.63444,137.93056","BR0-200000-00882",,,,"下和橋","(ｼﾓﾜﾊｼ)","国道153号","一般国道（指定区間外）","1964",,,"橋","13.0","1","7.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.63444","137.93056","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2020","202004","Ⅱ",,"153 153号_1007 下和橋.xlsx","主桁、橋台、防護柵は補修済みであるが、主桁に漏水・遊離石灰が見られるため予防保全の観点から状況に応じて措置を講ずることが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.63528,137.93083","BR0-200000-00883",,,,"小和田５号橋","(ｺﾜﾀﾞｺﾞｺﾞｳﾊｼ)","国道153号","一般国道（指定区間外）","1966",,,"橋","5.1","1","8.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.63528","137.93083","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2022","202204","Ⅱ",,"153 153号_1054 小和田５号橋.xlsx","【補修後】橋台側面に漏水は見られるが、全体的に健全である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.63750,137.93056","BR0-200000-00884",,,,"小和田４号橋","(ｺﾜﾀﾞﾖﾝｺﾞｳﾊｼ)","国道153号","一般国道（指定区間外）","1966",,,,"5.1","1","8.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.63750","137.93056","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2022","202204","Ⅱ",,"153 153号_1055 小和田４号橋.xlsx","目地部からの漏水があり、予防保全の観点から伸縮装置の設置が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.63861,137.93028","BR0-200000-00885",,,,"坊ヶ沢橋","(ﾎﾞｳｶﾞｻﾜﾊｼ)","国道153号","一般国道（指定区間外）","1966",,,"橋","4.3","1","8.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.63861","137.93028","無し","上下線","一次","×",,"無し","有","一般道",,,,"2024","202502","Ⅱ","153 153号_1056 坊ヶ沢橋.xlsx","153 153号_1056 坊ヶ沢橋.xlsx","（適宜、所見を記入）
◆主桁端部に剥離・鉄筋露出が見られる。局所的であり、前回点検時より進行は見られない。また、橋面からの漏水が確認される。状況に応じて止水対策を行うことが望ましい。
◆第三者被害等は、見られない。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.63944,137.93056","BR0-200000-00886",,,,"洞ヶ沢橋","(ﾎﾗｶﾞｻﾜﾊｼ)","国道153号","一般国道（指定区間外）","1967",,,"橋","4.3","1","8.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.63944","137.93056","無し","上下線","一次","×",,"無し","有","一般道",,,,"2024","202502","Ⅲ","153 153号_1368 洞ヶ沢橋.xlsx","153 153号_1368 洞ヶ沢橋.xlsx","（適宜、所見を記入）
◆主桁に断面減少を伴う、剥離・鉄筋露出、錆汁を伴う漏水・遊離石灰が見られる。橋面からの漏水によるものと推定される。また、うき点在することから施工時によるものとも考えれる。前回点検時からほとんど進行していないが、早期に措置が必要。また原因の排除として止水対策が必要と考える。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.64000,137.93111","BR0-200000-00887",,,,"小和田３号橋","(ｺﾜﾀﾞｻﾝｺﾞｳﾊｼ)","国道153号","一般国道（指定区間外）","1967",,,,"4.8","1","7.9","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.64000","137.93111","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2022","202204","Ⅲ",,"153 153号_1369 小和田３号橋.xlsx","床版で亀甲状のひびわれが確認された。アル骨の懸念もあるためコンクリート試験を実施して補修方法を選定することが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.64056,137.93194","BR0-200000-00888",,,,"小和田２号橋","(ｺﾜﾀﾞﾆｺﾞｳﾊｼ)","国道153号","一般国道（指定区間外）","1967",,,"橋","3.8","1","7.5","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.64056","137.93194","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2024","202502","Ⅱ","153 153号_1370 小和田２号橋.xlsx","153 153号_1370小和田２号橋.xlsx","（適宜、所見を記入）
◆主桁に亀甲状のひびわれに遊離石灰が析出している。伝い水跡の範囲で発生している。橋面からの伝い水が原因と思われる。前回点検から進行は見られず、損傷の進行は遅いと思われるが経過観察が必要である。
橋台にひびわれ、遊離石灰、欠損が見られた。いずれも局所的であり直ちに部材の機能に問題ない。
◆防護柵に全体的に腐食が見られた。前回点検から進行は見られないが、経過観察が必要である。
◆周辺の法面保護工に亀裂、橋台との間に開きが見られた。経過観察が必要である。
◆第三者被害の可能性は低い。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.64139,137.93361","BR0-200000-00889",,,,"小和田１号橋","(ｺﾜﾀﾞｲﾁｺﾞｳﾊｼ)","国道153号","一般国道（指定区間外）","1967",,,"橋","4.6","1","8.0","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.64139","137.93361","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2024","202502","Ⅱ","153 153号_1371 小和田１号橋.xlsx","153 153号_1371小和田１号橋.xlsx","（適宜、所見を記入）
◆主桁に橋軸方向の遊離石灰を伴うひびわれが見られる。前回点検から進行は見られず、進行速度は遅いと思われる。経過観察が必要である。
橋台側面にうきが見られる。局所的であり、直ちに部材の機能に問題ない。また、遊離石灰、漏水跡が見られ、伸縮装置からの漏水が原因と思われる。
◆路面の凹凸が見られる。背面土の締固め不足によるものと思われる。
防護柵に腐食が見られる。前回点検から進行は見られないが、全体的に腐食が見られ、経過観察が必要である。
◆橋台側面にうきが見られた。桁下は道路であり、第三者被害の可能性があるため叩き落し措置を実施。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.64139,137.93611","BR0-200000-00890",,,,"郷士沢橋","(ｺﾞｳｼｻﾞﾜﾊｼ)","国道153号","一般国道（指定区間外）","1962",,,"橋","14.5","1","10.5","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.64139","137.93611","無し","上下線","一次","×",,"無し","有","一般道",,,,"2021","202105","Ⅰ",,"153 153号_1008 郷士沢橋.xlsx","【補修後】補修工事によって健全性は向上している。引き続き監視を行うこと。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.65389,137.94111","BR0-200000-00891",,,,"子生沢橋","(ｺｳﾐｻﾜﾊﾞｼ)","国道153号","一般国道（指定区間外）","1973",,,"橋","148.2","3","9.9","①鋼橋(ボルト又は鋼溶継手)_トラス橋","鋼橋","トラス橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","中川村","35.65389","137.94111","無し","上下線","一次","×",,"無し","有","一般道",,,,"2023","202311","Ⅲ","国道153号_子生沢橋_F002.xlsx，国道153号_子生沢橋_F003.xlsx，国道153号_子生沢橋_F001.xlsx","153 153号_1073 子生沢橋_F001.xlsx，153 153号_1073 子生沢橋_F002.xlsx，153 153号_1073 子生沢橋_F003.xlsx","P2橋脚のみ補修済であるが、A1橋台P1橋脚A2橋台は未修繕である。また、第2径間支承部に沓座モルタルの著しい欠損が見られる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,,"1",,,,,,,,,,"済み",,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.65611,137.94000","BR0-200000-00892",,,,"相之沢橋","(ｱｲﾉｻﾜﾊﾞｼ)","国道153号","一般国道（指定区間外）","1973",,,,"40.8","1","10.4","①鋼橋(ボルト又は鋼溶継手)_箱桁（合成）","鋼橋","桁橋(箱桁(合成))","控え壁式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","飯島町","35.65611","137.94000","無し","上下線","一次","×",,"無し","有","一般道",,,,"2021","202106","Ⅲ","国道153号_相之沢橋.xlsx","153 153号_1074 相之沢橋.xlsx","両橋台で最大ひび割れ幅1.7㎜を確認。不規則なひび割れでアル骨によるものと推測されるが進行性のひび割れのため、早期な補修が必要である。また、A1橋台の継ぎ目に70㎜の開きが確認された。アル骨による二次的進展が予想されるため対策が必要である。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","不明","不明","液状化の想定されるエリア外の橋梁",,,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.66250,137.94111","BR0-200000-00893",,,,"釜の口橋","(ｶﾏﾉｸﾁﾊｼ)","国道153号","一般国道（指定区間外）","1975",,,"橋","4.0","1","9.5","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","都道府県","長野県","伊那建設事務所","長野県","飯島町","35.66250","137.94111","無し","上下線","一次","指定無し","市区町村","無し","有","一般道",,,,"2024","202502","Ⅱ","153 153号_1372 釜の口橋.xlsx","153 153号_1372 釜の口橋.xlsx","（適宜、所見を記入）
◆バイパス施工時に拡幅されており、既設橋梁に遊離石灰の露出が散見される。つらら状の漏水・遊離石灰が見られる。前回点検時より進行は見られず乾いた状態であった。状況に応じて措置することが望ましい。
◆ウイングに2方向の大きなひびわれが見られる。アルカリ骨材反応の疑いがある。錆汁等は、見られないため鉄筋については問題ないと推定される。前回点検時より進行していると思われる（損傷図より推定）。状況に応じて措置することが望ましい。
◆第三者被害等の可能性は低いと考える。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"直橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.67222,137.91944","BR0-200000-00894",,,,"与田切橋","(ﾖﾀｷﾞﾘﾊﾞｼ)","国道153号","一般国道（指定区間外）","1958",,,"橋","98.7","6","9.5","③ＲＣ橋_ＲＣ　Ｔ桁","RC橋","桁橋(T桁)","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","飯島町","35.67222","137.91944","無し","上下線","一次","×",,"無し","有","一般道",,"通信ｹｰﾌﾞﾙ",,"2020","202004","Ⅱ",,"153 153号_1010 与田切橋.xlsx","地覆側面に孔食が見られる。橋の機能に支障は生じていないが予防保全の観点から状況に応じて措置を講ずることが望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,"済み",,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"26%以上",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.68639,137.92556","BR0-200000-00895",,,,"郷沢橋","(ｺﾞｳｻﾞﾜﾊﾞｼ)","国道153号","一般国道（指定区間外）","1964",,,"橋","35.2","2","9.5","①鋼橋(ボルト又は鋼溶継手)_Ｉ桁（合成）","鋼橋","桁橋(I桁(合成))","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","飯島町","35.68639","137.92556","無し","上下線","一次","×",,"無し","有","一般道",,,,"2023","202310","Ⅱ","国道153号_郷沢橋.xlsx","153 153号_1011 郷沢橋.xlsx","主桁、横桁、橋台、橋脚が一巡目点検から補修されており、橋梁全体が概ね健全な状態である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針より前","Ｂ種の橋","性能2を満足",,,,,"1",,,,,,,,,,"済み",,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","損傷度Ⅳ又はⅢ以下",,,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35.69500,137.93000","BR0-200000-00896",,,,"藤巻橋","(ﾌｼﾞﾏｷﾊｼ)","国道153号","一般国道（指定区間外）","1958",,,"橋","2.7","1","8.3","③ＲＣ橋_ＲＣ床版橋（その他）","RC橋","床版橋","重力式橋台","直接基礎",,"都道府県","長野県","伊那建設事務所","長野県","飯島町","35.69500","137.93000","無し","上下線","一次","×",,"無し","有","一般道",,,,"2024","202503","Ⅲ","153 153号_1373 藤巻橋.xlsx","153 153号_1373 藤巻橋.xlsx","（適宜、所見を記入）
前回記録にない隣接橋梁も管理対象となった。
◆主桁に剥離・鉄筋露出および漏水・遊離石灰が見られる。遊離石灰に前回点検時より変化はない。鉄筋露出は内部鉄筋の腐食による破断も見られる。かぶり不足、施工不良の可能性もある。水路上ではうきもみられ、路面でも凹凸が見られることから、抜け落ちの可能性がある。荷重を載せないような対策を実施し、早期に対策する必要がある。
また、穴や継ぎ目からの伝い水が主桁にみられることから、損傷が進行する可能性があるため、止水対策が必要。占用物があることから確認が必要。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"不明","Ｂ種の橋",,,,,,"1",,,,,"未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","未対策","竣工図なし","不明",,"液状化の想定されるエリア外の橋梁",,"斜橋・曲線橋",,,,"6%以上～26%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
